Source,Target,Type,Weight,Category
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,c1b765e9-8d22-4324-8a3c-29235c527c2a,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,af80ec43-415f-4bde-990f-380e092ae777,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,a1f2487a-0c86-4293-882c-7a5a3ac0d229,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,dd81dd0f-b479-4693-bead-48848b241c40,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,8e58d113-8127-4f32-8fea-f0b57fe6702b,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,762f112d-0b3f-4150-b0cd-eb6c93ae963b,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,9eba9149-2562-4763-b2ed-35007a130da3,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,5395d9b1-3a9d-4010-84b5-0bf299fc7082,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,b61928d8-293a-4975-a762-7413117c13f2,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,4af15675-e6fc-4cc6-847f-aee219b7e184,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,00aafe91-5fd2-41d7-93dd-e7d7e1e57824,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,a90a31fc-a12f-475e-9a14-dc86bfaf81ca,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,ac0e9774-64fd-46f2-94d6-0329047ac73c,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,068e21de-4d0c-4a71-a0dc-b447e40f69ce,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,2c777a4e-75b0-490c-8451-14cfd25320e7,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,ea2dc0b0-3b57-4633-a06c-8205627ba6f7,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,fd3f4fe3-0bfd-4448-8cb2-3f84cc0eb656,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,9ba2249d-b99c-402e-a4dd-3878791271fc,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,45132bc3-3edf-4d47-a42b-4b9a5fd4521d,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,2dbcd31f-8b50-4308-867e-dc625c3c8d94,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,bff9b8ab-bd8e-47d3-a031-ff235641277d,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,643ce8c8-9dbf-485c-aeab-6ecbeeffdee0,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,5feb6111-105f-4917-b9ec-d5406695653f,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,ac9a426f-7728-4db9-919d-b2f66f758057,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,3f56f6dd-dc85-417e-a4b6-adb3154a84c5,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,8c2b34c6-96e5-4c68-9411-7575cdba26a7,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,cd70b1c8-b63d-4e5f-b220-82cc0ba0e149,contains_entity,1,chunk_contains
58552434d5192fb25f449df3583bc8dc7a265b78f4bc06ce53d13ae7bf3cf27816b15fcbf0d5c5f2b68812da3a7d2d7fcfceeacb18e24f34eb0a801fa0239bbc,f7ed019e71d299d7b11947cc8c588531072e3b2514bc473c4e1e6238ba392412c3a36c967222f35ce63231c7e21eebe88f6f2707129c2ff4f311575dd18046a3,part_of_document,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,e01526c9-a71c-40dd-86ba-ddfbe54a7c1f,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,0ec65d28-fab6-47d2-8bcc-1c582b4fb7e4,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,74ee62e1-86fc-4b7c-a2a6-08c11d5f541b,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,f0cfbae8-e6c2-40c5-b1c0-123a9fb0ed91,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,eebba713-749f-425b-adab-9a3bbc9b12ba,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,b86c8a32-e2e3-44b8-bedc-75e8b6e78c1f,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,81bcc95d-660c-4dd7-a430-d260fff489c3,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,101962af-ff95-4825-9ac6-54daa8e5f5ac,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,33d0f551-26a4-45ca-b9ac-37b23f064e9d,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,165872e2-5bd3-42d0-81c1-645e3b86f78c,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,46d3c077-9cc6-4002-8090-2eea614a9e3f,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,067f0660-45c5-41ec-86ad-28810ed8996f,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,2a8bd9c3-a968-4dd8-a85f-dd6be8eae6ff,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,c555a8f3-7675-4d38-a504-3333d5673cfa,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,4e54ea8c-0132-4530-b471-2509bbee7037,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,28e4fa7a-870f-4dd2-ad36-fda0ce7d2921,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,c5224090-0af2-4f34-bfee-e8e3e2fb1cae,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,881ec324-ba20-4204-aefc-eb3db9e071b0,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,626492c5-0444-4019-8c99-6b1ab136dab0,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,a614f36e-17cb-4cea-a468-51b630859c10,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,fe4c6608-6472-4c47-8439-a380389ccd84,contains_entity,1,chunk_contains
e64fad35273df21ea489806ba45031f18d35a4c1fb6c6f8d6b0074c185bec11819c293e4373c26205c8e6a0751a710b7550490be8a7659fff2c7f48350aeb319,f7ed019e71d299d7b11947cc8c588531072e3b2514bc473c4e1e6238ba392412c3a36c967222f35ce63231c7e21eebe88f6f2707129c2ff4f311575dd18046a3,part_of_document,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,d8187505-e69d-4bcb-807b-4204c9fd97f4,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,1735ce9e-48ff-4604-a2d4-11a5ae7eb2b9,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,53957135-aebc-4f4d-baad-e040ba9a9685,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,3cb2f14f-62d6-4a79-9121-2fd7af22fb8d,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,a1e36695-8a4a-46e0-888e-dd7a3703ec43,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,f1f7feca-9c92-4df3-908d-eb69046ff92c,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,6fe3e369-5ff4-4149-96d1-fac8213b2fe6,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,77bf0f66-f4e3-4a85-b138-8fd4127cf5a2,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,626ba683-b3eb-4890-83db-3f3fb0c93653,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,613d1a9e-ce7b-4530-ac01-1a3efef111f2,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,5acab6c3-fd24-41ad-8757-783a0cddc3eb,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,e4d42ec8-56d1-40d6-a66b-481d2e844a40,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,1054eff0-b913-4d34-a1a6-88241dbe6827,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,5b8b2d58-3baa-4500-bd28-36f906643764,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,8c28c5c3-10d0-4153-8c31-d2d79f55e137,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,11669edd-9f78-4622-967b-09db2c81d5e6,contains_entity,1,chunk_contains
7c1d28a644e921d0256ef0bca4670768335790db8ad5d5a35824f6fe69d71afd941205678e86db056b1d0ae86c8dcd7e9056230b1a687dbb27e1c48322797c90,f7ed019e71d299d7b11947cc8c588531072e3b2514bc473c4e1e6238ba392412c3a36c967222f35ce63231c7e21eebe88f6f2707129c2ff4f311575dd18046a3,part_of_document,1,chunk_contains
87e8b9a944ef8406dbfa946a3542dfc282a0e593c0808d6fd6ee8dfd16ce55d5cf550b5a118ca34cb418c67861eb9ea20fe46724d93c9cc2310638b6200a012d,613d1a9e-ce7b-4530-ac01-1a3efef111f2,contains_entity,1,chunk_contains
87e8b9a944ef8406dbfa946a3542dfc282a0e593c0808d6fd6ee8dfd16ce55d5cf550b5a118ca34cb418c67861eb9ea20fe46724d93c9cc2310638b6200a012d,5acab6c3-fd24-41ad-8757-783a0cddc3eb,contains_entity,1,chunk_contains
87e8b9a944ef8406dbfa946a3542dfc282a0e593c0808d6fd6ee8dfd16ce55d5cf550b5a118ca34cb418c67861eb9ea20fe46724d93c9cc2310638b6200a012d,e4d42ec8-56d1-40d6-a66b-481d2e844a40,contains_entity,1,chunk_contains
87e8b9a944ef8406dbfa946a3542dfc282a0e593c0808d6fd6ee8dfd16ce55d5cf550b5a118ca34cb418c67861eb9ea20fe46724d93c9cc2310638b6200a012d,88d70f57-051a-4ec6-a599-bc7bdff52e0d,contains_entity,1,chunk_contains
87e8b9a944ef8406dbfa946a3542dfc282a0e593c0808d6fd6ee8dfd16ce55d5cf550b5a118ca34cb418c67861eb9ea20fe46724d93c9cc2310638b6200a012d,a88a6526-916b-47e7-ad9e-ba9409fcaf41,contains_entity,1,chunk_contains
87e8b9a944ef8406dbfa946a3542dfc282a0e593c0808d6fd6ee8dfd16ce55d5cf550b5a118ca34cb418c67861eb9ea20fe46724d93c9cc2310638b6200a012d,7dc19d31-4f6e-48b4-a11c-6718591bf176,contains_entity,1,chunk_contains
87e8b9a944ef8406dbfa946a3542dfc282a0e593c0808d6fd6ee8dfd16ce55d5cf550b5a118ca34cb418c67861eb9ea20fe46724d93c9cc2310638b6200a012d,f7ed019e71d299d7b11947cc8c588531072e3b2514bc473c4e1e6238ba392412c3a36c967222f35ce63231c7e21eebe88f6f2707129c2ff4f311575dd18046a3,part_of_document,1,chunk_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,e4791611-bece-493c-9203-1ec8783b824a,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,d7f020f2-f58e-4209-a554-6ff19e8ae625,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,e122bfb4-fb49-4bf2-b423-7f5b534b25e2,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,ce237f73-ba54-4ab1-a48e-92b2591f81c6,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,820ba36a-913d-4dee-9d20-e11c1dff89c9,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,b8d99268-187d-4d1b-bb51-d9083a2ce87f,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,a1640d91-4ca9-4745-9a8b-79f58442252c,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,e05f0218-e266-4dcf-8bea-582d6730c968,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,5afd4f63-af54-4425-83ae-faafe700c849,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,33fc3f9d-07d8-4555-aa12-620ac51c3a3b,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,0cc087ad-3cd5-48aa-bd05-661f366f5d33,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,0f2be2dd-03b8-4022-a54b-d724642f1d4c,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,f4cbf639-c5e3-4bb7-8821-36177c5271af,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,322f8efc-97bb-4593-b1a4-2b932aa9cd1a,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,8e325517-b360-4019-aef3-b8deeed782df,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,7bd7e374-fed3-4b90-a362-ffa03f82b411,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,a4fc8d40-5350-4bad-acb1-c8a68959bcde,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,420456c7-79a2-4d4a-8969-3563cb0e0724,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,3dc72a31-b342-4a60-943f-58fce3e948b4,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,90b7276f-2462-46b3-8b24-3edf69f10d0f,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,ad29e640-3c1d-4096-a179-00e0f5053b9a,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,003dec89-abf1-47c5-82b1-ffc244d03b93,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,c04fb8ba-552a-43ac-9a7b-f88871e9bcea,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,4d4d72bf-aae7-4ffc-806b-4527da154bf7,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,afa2bcfe-7886-4bf1-afe3-689b1dd66654,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,a1435cf3-1870-4e12-a919-72f9096363e6,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,c4ecd80d-edf4-4893-9699-a1a13df265a2,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,682c7d2d-81f2-4728-8d24-70b96700dfaa,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,c336b266-5121-4abe-8f2f-987861d3449e,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,27726212-dc90-499b-98fe-49b3e369bba6,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,b82f745c-cfdc-46f1-92d2-89ac957d452d,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,cfd00793-f950-4bdd-805d-61de1279036c,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,efd2e389-94eb-4e34-bc38-cf25c4d59383,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,9d13548e-632e-4d49-a749-7f2f1c60bac0,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,1247bc00-51eb-4a02-a6ec-a6aa089be268,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,a52e19ca-34ff-4659-a576-ffdb1f8a9e6f,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,a324634b-4fd1-4a83-b856-dd11936ac2a3,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,fa50a6f6-e157-43aa-83ad-72d48efe9758,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,d2d61723-54fb-446d-bdd4-503f542deb19,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,71cc56a7-1956-413d-aa41-8271b4c94d7e,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,425d7caf-8638-43ef-8672-fc819ce60c0a,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,8d1327f5-45ae-4f41-abc1-e0eda937d2ce,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,4c3681ac-d57c-4090-8631-0456b91ec36e,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,2b490889-9e48-4d8a-98ef-17403d9b4369,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,5ed3cbee-1420-4bce-a3fd-175081b0b06b,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,6065a735-85f0-4df7-9fde-337c9bae70aa,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,a0adaa33-b997-490b-a6d4-01b77ad5b641,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,97c13dbb-c7dc-4d32-9bea-48bca7f7950f,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,e5cef8fb-6f58-45ec-8cd3-3989fb533ba6,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,925e954d-9733-48e3-a93e-0663f30c7f45,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,817d5b3f-1f52-4743-b239-dc9f1ee317b8,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,ee0d3bd3-34da-444c-9978-1f1421c1e08e,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,5dac0087-d158-44d9-9ed1-0f0a1b596ea1,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,25f107e9-3d6c-4fc4-8883-e0e3e400c363,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,ab90aeb0-18f6-40b3-9be4-6022a056ce80,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,84343568-e3a0-4aa9-9f7d-a670492fa7f7,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,b916b4b1-d531-4065-bbd5-3bf03118319b,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,18a6c03e-60f4-4318-ba02-9d4e2c3f67ea,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,2e143d23-118a-43a5-8eda-a6176c23a18e,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,ea27410b-ee9a-479e-b70f-2fe91f9b7ec4,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,20823933-d8a7-4426-82b7-38c8fd80f1f3,community_entity,1,community_contains
7578b6d1-fe94-4a24-9fd0-378ac5fea605,6e212317-cec0-4b1d-8a72-87cc513d0506,community_entity,1,community_contains
