Id,Label,Category,Type,Weight
5a863c2d-8865-4a6f-a9c1-3d45baa71344,STOCHASTIC GRADIENT ASCENT,entity,OPTIMIZER,1
4279c325-33b2-42fa-8905-167a8859ab64,BLEU SCORES,entity,METRIC,1
ae50f9d0-b11c-44af-bb0e-1f7ed260ec3b,PREFERENCE SCORES,entity,METRIC,1
d006ba19-da74-4677-8a58-f470d5736ae4,HUGGINGFACE TRL,entity,ORGANIZATION,1
6931ddbc-133b-4671-926e-dd5e5cb6c2d9,IMDB,entity,DATASET,1
32f5ffe2-32c6-4598-8db0-f2fe495c9e5e,GPT2,entity,MODEL,1
56ffd54d-b6d7-419e-abf8-7735d8cc2e75,PREFERENCE DATA,entity,DATASET,1
dec1731f-d670-490c-a3fb-004fd193be4d,REWARD MODEL,entity,MODEL,1
081e3834-84fc-44e3-9bc6-8018f279f749,BETA VALUE,entity,PARAMETER,1
f3dc5ef5-8af0-44a0-946b-7e857587302c,HYPERPARAMETER SENSITIVITY,entity,METRIC,1
bded3357-de12-4063-9720-930f68d4cb26,STABILITY AND CONVERGENCE ISSUES,entity,METRIC,1
9943ed93-e1fa-4a19-83ff-2a8d2c61a5cd,REWARD SIGNAL,entity,METRIC,1
4812369e-c494-45b4-bc58-fe799269d6a9,DIRECT ALIGNMENT WITH HUMAN PREFERENCES,entity,BENCHMARK,1
66070e1e-2a65-4ff6-a356-2d46a3d3ba6c,MINIMISED DEPENDENCE ON PROXY OBJECTIVES,entity,BENCHMARK,1
edbb8503-4e7a-4f2e-a34a-6b2aec7e0b26,ENHANCED PERFORMANCE ON SUBJECTIVE TASKS,entity,BENCHMARK,1
26f0164d-ea19-4996-8d77-2c79c7fa0c8e,ETHICAL CONSIDERATIONS,entity,DOMAIN,1
2f8b62ef-1170-4e32-bf4a-d6c41b5f134c,TUNING,entity,TECHNIQUE,1
f0c2a90f-4f17-4d65-8fe7-542aa26c86da,DPO,entity,TECHNIQUE,1
e326e883-ca07-416c-9867-3b8e2d7a2127,ORPO,entity,TECHNIQUE,1
d25247b4-986d-43cf-92ee-540ad03f1c41,CODECONTEST,entity,DATASET,1
b2676711-7835-411a-8a64-77de6473552c,ALPHACODE-41B,entity,MODEL,1
bdcdeafe-e208-4c0f-94f8-642e9a47b966,MISTRAL,entity,MODEL,1
cef43f52-100a-409b-8855-34cf9ee5e0b9,ADVANTAGE NORMALISATION,entity,PARAMETER,1
fa02e37d-7919-484e-a8ec-6bf097f4fb54,EXPONENTIAL MOVING AVERAGE,entity,PARAMETER,1
7510145e-d752-440f-88e8-8099be422419,PREFERENCE DATASET,entity,DATASET,1
3fc60e81-478b-4bd8-8dd0-ce5f3c11ff9b,SFT,entity,TECHNIQUE,1
bcf7452e-4c94-4f76-926f-d1a3600c148d,LOG-LIKELIHOOD,entity,METRIC,1
b66ce636-d68a-41b4-9488-e9c7da505944,SIGMOID FUNCTION,entity,FUNCTION,1
a931acb9-6775-4d9c-8999-d0e68f4a0ade,PREFERENCE ALIGNMENT,entity,TECHNIQUE,1
64fe3f31-6492-4045-967d-c74c7947d2ad,POST-TRAINING PRUNING,entity,TECHNIQUE,1
9da2d575-f587-4d75-9e31-44d4d9119cea,PRE-TRAINING PRUNING,entity,TECHNIQUE,1
9717faee-badf-4caa-86ea-6265a69a3fa5,CROSS-ENTROPY,entity,METRIC,1
a0b09077-b667-4ade-a5a3-a87684fe0c90,PERPLEXITY,entity,METRIC,1
6725cd34-aeb3-4b27-a4b0-f4b4ef8f33b2,FACTUALITY,entity,METRIC,1
a89bc3fc-dfe7-49b5-91d1-9fdd8a52b882,LLM UNCERTAINTY,entity,METRIC,1
995d1325-00be-4c2d-a821-2f5197d3cdbc,PROMPT PERPLEXITY,entity,METRIC,1
3bc7256e-d96e-4a52-832d-167e25620f00,CONTEXT RELEVANCE,entity,METRIC,1
f96a9bbf-547d-42df-9bf1-6e7a244efc05,COMPLETENESS,entity,METRIC,1
24bb1b48-dbeb-4ee7-9a2a-e65c651061a4,CHUNK ATTRIBUTION AND UTILISATION,entity,METRIC,1
c44fe78d-63b9-46dd-aa8b-11dc24887035,DATA ERROR POTENTIAL,entity,METRIC,1
3b56f555-9962-41c8-b421-bc1599e0ef3a,SAFETY METRICS,entity,METRIC,1
8edc278c-9a2e-441a-81ca-a6bf0c8706dd,EVALUATION METRICS,entity,FRAMEWORK,1
fee09dfb-8d8e-4c88-a143-c33325e905bf,TRAINING LOSS CURVE,entity,METRIC,1
8793fa83-7155-4467-988f-07cb3cb003ba,VALIDATION SET,entity,DATASET,1
cd9f3188-ec13-42c1-9605-e1eab383d647,TRAINING EPOCH,entity,EVENT,1
bbd9dd1c-c783-4494-9323-d3217f342345,REGULARISATION,entity,TECHNIQUE,1
52929267-2e3b-4a6a-b528-ac58820aad9d,DROPOUT,entity,TECHNIQUE,1
5f5d0217-489f-4529-9b52-f32271a5eead,CROSS-VALIDATION,entity,TECHNIQUE,1
de19c967-07dc-406b-8bb1-6b1bed9e81f6,BATCH NORMALISATION,entity,TECHNIQUE,1
01d9d6a4-e534-4ec9-a693-7adcd6ac38a8,NUMBER OF TRAINING EPOCHS,entity,PARAMETER,1
270e8808-65bf-47c5-8588-388956ac88b2,OPTIMISER,entity,ALGORITHM,1
7bd7e374-fed3-4b90-a362-ffa03f82b411,CROSS-ENTROPY LOSS,entity,LOSS_FUNCTION,1
2cceebba-e62f-4e34-8463-239be8d2891a,GLUE,entity,BENCHMARK,1
e4e0570a-b41e-48fb-9a74-73119ddd8c7d,SUPERGLUE,entity,BENCHMARK,1
fe623d3c-c209-4b58-a135-87268fff1094,HELLASWAG,entity,BENCHMARK,1
075a6e5f-c7aa-4fd5-b1f1-ed7229615162,TRUTHFULQA,entity,BENCHMARK,1
0e791b5c-16cd-4972-871e-00347ce56fa2,MMLU,entity,BENCHMARK,1
036a22eb-8079-4bc5-9980-89636ef76bf8,BIGCODEBENCH,entity,BENCHMARK,1
3d8f690b-a4ff-43c8-a335-4321e8013e2c,LEARNING RATE SCHEDULING,entity,TECHNIQUE,1
12e81324-8a73-4385-a80c-b113ccd426bd,GRADIENT CLIPPING,entity,TECHNIQUE,1
8bd74ee0-cd43-4b42-b535-f45bd21c70b1,VALIDATION LOOPS,entity,EVENT,1
b9e62e51-9e77-48f3-a409-20f6e1a931a6,VALIDATION METRICS,entity,METRIC,1
f3400ee6-2907-4db4-8fb1-711a0efd2666,DATA SIZE AND QUALITY,entity,DOMAIN,1
ef7cbd26-d34c-46a9-af90-571e6f6adc29,WARMUP STEPS,entity,PARAMETER,1
e58e9b1a-7123-4d56-8a89-ebf5131d66e6,CHATGPT,entity,MODEL,1
5e2217c4-14c1-4e81-b4a9-d425aef2b7f2,GPT3,entity,MODEL,1
96066dee-20a8-4499-9c6e-ada5fb0b9de3,INSTRUCTGPT,entity,MODEL,1
14b0977e-9862-4c85-9a3b-ad95da07b14e,DECODINGTRUST,entity,FRAMEWORK,1
06d8eb80-9c93-412e-bc46-3360c12d3c23,LLM SAFETY LEADERBOARD,entity,FRAMEWORK,1
3171f443-123e-4be1-85c1-734706b8ebba,LLAMA GUARD 2,entity,MODEL,1
3f3482c0-527a-4ed9-a40e-e736673aeeb5,LLAMA GUARD 3,entity,MODEL,1
bc96c79f-db32-4d9a-b81a-82c829ef3e4b,ETHICS,entity,DATASET,1
65f2e436-bfda-4f32-939a-22479fc67c82,JIMINY CRICKET,entity,DATASET,1
24cb70c9-31ff-49ba-9c28-55432a0857a1,OPENAI MODERATION EVALUATION,entity,BENCHMARK,1
644d198b-1cec-4a15-9985-a9b38a6782b3,TOXICCHAT,entity,BENCHMARK,1
a76e3b99-a0c8-433c-9a99-416e796a420a,SHIELD GEMMA,entity,MODEL,1
bd2d56b7-a5ac-4a41-a778-dafef449b799,SAFETY RISK TAXONOMY,entity,FRAMEWORK,1
9c0d1c8c-fa21-4c76-961d-23a0020584d5,CONVERSATIONAL AI,entity,DOMAIN,1
fc23abfd-3f79-401c-9f69-87a168608095,OUT-OF-DISTRIBUTION ROBUSTNESS,entity,METRIC,1
e079ece6-e533-4d5d-b264-945e4788a55d,HALLUCINATION DETECTION,entity,TECHNIQUE,1
afb0b62f-f8fb-47d6-b84b-b6411cb94c58,TONE APPROPRIATENESS,entity,METRIC,1
3b790bd4-8839-4c59-8077-bdcaf57d5015,PRIVACY EVALUATION,entity,METRIC,1
f8aa0f1d-8e41-4b37-857a-9005836568f2,FAIRNESS,entity,METRIC,1
136333e8-c9dc-4b17-9491-14cd2188f36e,META,entity,ORGANIZATION,1
8bc75f9f-6bfd-4ef3-b616-c959dfaf7909,WILDGUARD,entity,MODEL,1
57c058a0-8334-408d-b424-f46030998d1c,WILDGUARD MIX 3,entity,DATASET,1
cf814393-1f49-4e78-8005-1106f1cd0157,WILDGUARD TRAIN,entity,DATASET,1
b5dbd271-cf0f-49da-8f11-59bee1ae226e,WILDGUARD TEST,entity,DATASET,1
8e411f4c-b223-4a1c-a863-1156cd0aabb6,MISTRAL-7B,entity,MODEL,1
4b2b2640-cea5-4fa7-9105-34512dca2f20,AMAZON WEB SERVICES,entity,ORGANIZATION,1
9e163580-e456-460d-805a-5aea507a5601,AMAZON BEDROCK,entity,FRAMEWORK,1
22f38266-7d30-4c87-8296-f15f5403e65c,AMAZON SAGEMAKER,entity,FRAMEWORK,1
e11a92a0-5dec-4b8b-af76-bceadae7e53d,AUTO MODEL FOR CAUSAL LM,entity,FRAMEWORK,1
cdcd5af7-467c-4b90-96ed-d7dab79be5ae,GOOGLE COLAB,entity,FRAMEWORK,1
12694c29-13d7-4c0d-a37e-018c99cc6a53,TOKEN,entity,METRIC,1
2d38620f-67f8-4e33-9faa-e37a03a84588,COST OF OWNERSHIP,entity,METRIC,1
2cdb8656-a3ce-4308-af25-fcbebb2c9d46,MICROSOFT AZURE,entity,ORGANIZATION,1
6b0c178e-8055-4587-a3b5-1e8cbeb7bd3d,GOOGLE CLOUD PLATFORM,entity,ORGANIZATION,1
5653f7db-979d-498b-bc4c-181a4a2ef49d,PETALS,entity,FRAMEWORK,1
97c63049-0fac-4cde-a172-44adcbdff99b,WEBGPU,entity,TECHNIQUE,1
bae0f367-8939-4653-bd30-d52b540820ea,TRADITIONAL ON-PREMISES GPU-BASED DEPLOYMENTS,entity,TECHNIQUE,1
b7aef366-29ad-428b-824e-0eadf5435d6d,DISTRIBUTED LLM,entity,TECHNIQUE,1
a81310f1-8c80-4758-a445-95a96adbbaa8,LARGE-SCALE NLP APPLICATION,entity,EVENT,1
fae9d5f5-8396-4ac5-b417-87e67c9559c7,GLOBAL RESEARCH COLLABORATION,entity,EVENT,1
9d2ec791-f523-4928-89bf-fdcf293c5137,AZURE OPENAI SERVICE,entity,ORGANIZATION,1
a249605d-bf6e-480d-add8-5d1479407c3d,AZURE MACHINE LEARNING,entity,ORGANIZATION,1
056ac7f0-91af-467f-90f9-655b43841076,VERTEX AI,entity,ORGANIZATION,1
5ca3d2a0-7079-427e-b0ac-32be3758dc69,CLOUD AI API,entity,ORGANIZATION,1
3720b395-a2d1-463e-8076-967d5e524a3c,INFERENCE API,entity,ORGANIZATION,1
8d681ffb-64ff-456f-9802-2448bd75dd23,SPACES,entity,ORGANIZATION,1
cfb83b9c-a025-4183-9010-61c62ed53296,DEEPSEED,entity,ORGANIZATION,1
fef890da-beca-474b-a0b0-5a82cf897e78,OPENLLM,entity,ORGANIZATION,1
397837d7-2efd-426d-9f29-6febdce70924,WEBLLM,entity,MODEL,1
8b8476a0-8e07-42cb-a9b8-72f6ec8ed37b,VLLM,entity,MODEL,1
c4791248-2ef2-4b80-ae84-b9c1a6bb4f31,PAGEDATTENTION,entity,ALGORITHM,1
c2aff61a-21ad-4c6a-a375-a8678e1d9f9f,LANGUAGE TRANSLATION,entity,APPLICATION,1
2bf4b9f9-4f70-4845-9877-4eb18bef24d2,CODE AUTOCOMPLETION,entity,APPLICATION,1
bfd02085-e396-4e4a-abec-f4775dd8e21c,CUSTOMER SUPPORT CHATBOTS,entity,APPLICATION,1
6774d032-fd23-4cc3-9b5b-6f90cb2ead7a,DATA ANALYSIS AND VISUALISATION,entity,APPLICATION,1
8db8c35e-42cf-4de5-85e1-d38186f99337,PERSONALISED RECOMMENDATIONS,entity,APPLICATION,1
d2c6586c-800e-40fe-bbb9-fa039998e273,PRIVACY-PRESERVING ANALYTICS,entity,APPLICATION,1
4c88913c-74ba-446d-9241-0b9ae1035e6b,HEALTHCARE STARTUP,entity,ORGANIZATION,1
17a2e7af-d27a-4520-86db-0d26773a6607,EDGE DEVICE DEPLOYMENT,entity,APPLICATION,1
dfce8e5f-39d5-4c0d-9c76-34b0cefcdf9e,MODEL QUANTISATION,entity,TECHNIQUE,1
1845eaff-fced-4889-8810-535bfe73c72d,HIGH-VOLUME CONTENT GENERATION,entity,APPLICATION,1
322f8efc-97bb-4593-b1a4-2b932aa9cd1a,COMPUTE RESOURCES,entity,PARAMETER,1
97c13dbb-c7dc-4d32-9bea-48bca7f7950f,MEMORY,entity,PARAMETER,1
425d7caf-8638-43ef-8672-fc819ce60c0a,HORIZONTAL SCALING,entity,TECHNIQUE,1
a0adaa33-b997-490b-a6d4-01b77ad5b641,LOAD BALANCING,entity,TECHNIQUE,1
e54dc34a-b446-4826-a510-a1d56554dd09,TOKEN-BASED PRICING,entity,METRIC,1
a52e19ca-34ff-4659-a576-ffdb1f8a9e6f,GDPR,entity,REGULATION,1
71cc56a7-1956-413d-aa41-8271b4c94d7e,HIPAA,entity,REGULATION,1
f4cbf639-c5e3-4bb7-8821-36177c5271af,CLOUD HOSTING,entity,HOSTING METHOD,1
6e212317-cec0-4b1d-8a72-87cc513d0506,SELF-HOSTING,entity,HOSTING METHOD,1
e4791611-bece-493c-9203-1ec8783b824a,ACCESS CONTROL,entity,SECURITY MEASURE,1
925e954d-9733-48e3-a93e-0663f30c7f45,MONITORING AND LOGGING,entity,PROCESS,1
682c7d2d-81f2-4728-8d24-70b96700dfaa,ERROR MONITORING,entity,PROCESS,1
9d13548e-632e-4d49-a749-7f2f1c60bac0,FEEDBACK LOOP,entity,PROCESS,1
20823933-d8a7-4426-82b7-38c8fd80f1f3,SECURITY MONITORING,entity,PROCESS,1
e5cef8fb-6f58-45ec-8cd3-3989fb533ba6,MODEL VERSIONING,entity,PROCESS,1
5ed3cbee-1420-4bce-a3fd-175081b0b06b,LATENCY,entity,METRIC,1
003dec89-abf1-47c5-82b1-ffc244d03b93,THROUGHPUT,entity,METRIC,1
ab90aeb0-18f6-40b3-9be4-6022a056ce80,PRECISION,entity,METRIC,1
18a6c03e-60f4-4318-ba02-9d4e2c3f67ea,RECALL,entity,METRIC,1
e01526c9-a71c-40dd-86ba-ddfbe54a7c1f,F1 SCORE,entity,METRIC,1
c336b266-5121-4abe-8f2f-987861d3449e,ERROR RATES,entity,METRIC,1
a37e60bf-ed15-44d2-970e-66daae51e3e9,TOKEN USAGE,entity,METRIC,1
ccbdb231-e1f1-41a1-ae4b-6aecd2972064,MONITORING PROGRAMME,entity,FRAMEWORK,1
4e86bbcd-e815-4a81-b5bf-141aa73225b9,FUNCTIONAL MONITORING,entity,TECHNIQUE,1
9edb5d89-e2ea-49b3-9bae-89d8b06a5f5b,PROMPT MONITORING,entity,TECHNIQUE,1
c11e0c6d-0f9d-4ef3-82d8-a04e24f05606,RESPONSE MONITORING,entity,TECHNIQUE,1
c7574757-a6c4-4f5f-8b2d-e146717bab73,EVALUATIVE LLMS,entity,MODEL,1
b12e25f0-a457-40a7-9189-0bbb846c7684,EMBEDDING DISTANCE METRICS,entity,METRIC,1
9f9b9ff9-99e8-4275-9a76-6bf63df9170a,ALERTING MECHANISMS,entity,TECHNIQUE,1
7d1fb989-636f-4d0d-9ef7-fcdf8271083e,USER INTERFACE,entity,FRAMEWORK,1
c9d17e90-6db6-4207-867b-2b4f94760199,CONTINUED PRETRAINING,entity,TECHNIQUE,1
602a4974-928d-4f27-8d73-e457b36e6ad7,RETRAINING METHODS,entity,TECHNIQUE,1
c26e05fa-90d9-491b-9bea-535748a2a18a,ACTIVE LEARNING,entity,TECHNIQUE,1
fdf59d11-b921-46c7-9c9c-31e4f17e5803,DATA QUALITY AND BIAS,entity,METRIC,1
6ab4c839-5764-4339-a8d4-e04756406472,VERSION CONTROL,entity,FRAMEWORK,1
18229865-dcca-4d77-a76f-9c80cde4770d,CONTINUOUS LEARNING,entity,TECHNIQUE,1
a43bac7a-380c-481c-bc40-0997b59c9c0c,TRANSFER LEARNING,entity,TECHNIQUE,1
9c1f187b-e0f1-451c-b344-5f85299980ac,META-LEARNING,entity,TECHNIQUE,1
8e13d4a0-c9d8-4327-b1a7-29527da2d6b4,EVALUATION DATASETS,entity,DATASET,1
87f3335c-467f-4fc0-a7e4-0742465ce946,ALERT THRESHOLDS,entity,PARAMETER,1
6e17a533-6569-45fe-a341-b4c9a08b2979,MULTIVARIATE DRIFT DETECTION,entity,TECHNIQUE,1
2f21d52d-0687-4125-889b-70ea9fe07284,ROLE-BASED ACCESS CONTROL,entity,FRAMEWORK,1
781571d0-5942-4bb8-bdf7-f186a5672c68,READABILITY,entity,METRIC,1
0af75a03-790c-4eeb-aa76-0c20fda93906,TOXICITY,entity,METRIC,1
1f3486ff-66ab-4bac-aacd-375693038f41,SENTIMENT,entity,METRIC,1
510d0cbf-8b6b-4e77-8862-ee4e0475c9d7,HALLUCINATION,entity,LOSS_FUNCTION,1
e2920158-35c1-4c7f-b9e6-a0a6e1fbad5e,PROMPT INJECTIONS,entity,TECHNIQUE,1
f6fee01f-df48-43d5-8601-0b12216afd62,MULTIVARIATE DRIFT,entity,METRIC,1
82fbdd53-ce40-4c09-a416-f2949b5bf5bc,PERFORMANCE DRIFT,entity,METRIC,1
6268f490-0f39-4798-9547-fb6607184b88,CUSTOM METRICS,entity,METRIC,1
686191d4-192d-420d-a437-d6f8e56c7cac,SLACK,entity,ORGANIZATION,1
4dc890c8-575c-4347-bba6-2149caaf34bf,PAGERDUTY,entity,ORGANIZATION,1
4a0f4f93-3b43-4dcf-97f8-0ece6dacd4a9,OPENAI,entity,ORGANIZATION,1
e8b0485e-97c9-463e-beac-f40f3c917971,AUTOTRAIN,entity,FRAMEWORK,1
f8753606-868b-473a-9d7a-56d9e251e42e,SETFIT,entity,FRAMEWORK,1
3cf4446d-3995-45eb-b2eb-2c30c43e92a6,SAGEMAKER,entity,FRAMEWORK,1
cbc64b8c-e626-4c46-b780-0f33f513a079,HARDWARE IMPROVEMENTS,entity,DOMAIN,1
a79cad53-370b-439a-a2c3-29a959f0f99d,COMPUTATIONAL RESOURCES,entity,DOMAIN,1
844cc091-a2e2-4f7c-8485-a4dc718b70e7,TRANSFORMERS LIBRARY,entity,FRAMEWORK,1
315cb8fd-3376-46ca-b364-565cb08b988f,TRAINER API,entity,API,1
4c17c2cd-a867-4d60-97fd-5e6302177d79,OPTIMUM,entity,TECHNIQUE,1
53daa49a-0317-4001-928b-344ff42f3226,QUANTISATION,entity,TECHNIQUE,1
d76bf00c-4c37-4f45-b8bc-005c45eca443,PRUNING,entity,TECHNIQUE,1
607345c9-8238-4004-acd3-674b97d47e78,MODEL OVERFITTING,entity,CHALLENGE,1
fb46f12c-17e0-485e-aef2-d75757ec153f,DATA PRIVACY,entity,CHALLENGE,1
56ea6ff9-d8b6-4128-88c4-fb3202b1d479,RESOURCE CONSTRAINTS,entity,CHALLENGE,1
af44e102-7ece-4798-8c6c-45c6a71ddca5,HUGGINGFACE MODEL HUB,entity,DATASET,1
ef043259-7647-4199-911c-cd6ce939e00e,AMAZON SAGEMAKER JUMPSTART,entity,ORGANIZATION,1
9192abf8-3686-4bb5-8a23-ba0860a94f08,EMR SERVERLESS,entity,TECHNIQUE,1
de9f7ae1-9629-4f4f-afcb-8166d99db418,APACHE SPARK,entity,TECHNIQUE,1
eb6946db-734c-4e33-a29e-8d13b00073f1,MODEL DISTILLATION,entity,TECHNIQUE,1
ff25d7ef-62e1-4ff8-9122-6f67c9643350,NLP SOLUTIONS,entity,DOMAIN,1
ce281494-e443-4207-b1fa-8cfe4470d3c5,OPTIMISATION TOOLS,entity,FRAMEWORK,1
d06efbc9-ae6c-4ae6-88ac-6d35ae8c3362,REAL-TIME APPLICATIONS,entity,DOMAIN,1
bd54a34e-c6ff-48d0-998c-b52f94c00a9f,AWS SERVICES,entity,ORGANIZATION,1
91fcad1f-5302-402a-9869-577cd8c237e8,OPENAI'S FINE-TUNING API,entity,FRAMEWORK,1
2f0b86f7-db19-4c15-a7d0-d9b613242b02,LLAMA 2,entity,MODEL,1
e0c17e4e-22b2-464d-8054-c0e3943be882,RETRIEVAL AUGMENTED GENERATION (RAG),entity,TECHNIQUE,1
98274d39-5a98-48c5-b027-7acf3d67dde3,ANTHROPIC CLAUDE,entity,MODEL,1
6683886e-a765-4483-b0b4-22e08f9be030,STABILITY AI,entity,MODEL,1
58b30d54-8c3f-4e77-b635-0e30e349a034,FINE-TUNING PROCESS,entity,TECHNIQUE,1
14bc8435-48c7-4515-894d-14287ed59ac1,API CALLS,entity,TECHNIQUE,1
0b6fdc12-a97f-4116-839c-d2df2f97cdd9,NVIDIA NEMO,entity,ORGANIZATION,1
4cd66b2e-3ebb-41c4-ad69-749d89cd3ede,FINE-TUNING API,entity,TECHNIQUE,1
52afd7ca-9000-4fa0-a45c-289947d68ab7,DATASET,entity,DATASET,1
4a08d2ac-879f-4f82-8105-2ee04b733e75,GPU-ACCELERATED TOOLS,entity,TECHNIQUE,1
a8aef9c1-3fe2-4f6d-9142-a95468455c99,NVIDIA TRITON INFERENCE SERVER,entity,FRAMEWORK,1
1fd77f82-8bcb-4700-8b97-56ee3863e275,NEURAL MODULE FACTORY,entity,FRAMEWORK,1
cc17a29c-7ba9-4f2f-a2b4-bd8fb11133f0,APPLICATION SCRIPTS,entity,FRAMEWORK,1
b2510e1e-2b0c-44d3-967a-c70455423f84,PRE-TRAINED MODELS,entity,MODEL,1
a919444a-03fe-40d6-a9b3-93d2837ba57f,DATA PREPARATION AND UPLOAD,entity,TECHNIQUE,1
c32ab185-2447-4dc8-884c-5aca6883d6e7,CURATING RELEVANT DATA,entity,TECHNIQUE,1
1897028c-efcb-4785-93eb-69da27fa8b24,LIMITATIONS OF OPENAI'S FINE-TUNING API,entity,DOMAIN,1
60b83293-49d8-4fad-8532-48dd31a107d0,COST,entity,METRIC,1
2825abaa-5349-47a7-9bd2-4774e24585a4,DATA PRIVACY AND SECURITY,entity,DOMAIN,1
fa659c90-4ed2-413d-b1f0-34a2a0120a88,VENDOR LOCK-IN,entity,DOMAIN,1
0836cca6-8a4e-4dc8-8d99-5c9eaefc47e4,LIMITED CONTROL OVER TRAINING PROCESS,entity,DOMAIN,1
0e5be693-87f4-4339-96ef-11c10ddbe318,NEMO CUSTOMIZER,entity,FRAMEWORK,1
05a5c8c3-ed86-4929-b98e-a9f95e363d2a,ENTERPRISE-READY MODELS,entity,MODEL,1
cde61f68-de4e-4c8e-b3ec-2ba0b94358cf,ACCURATE DATA CURATION,entity,TECHNIQUE,1
2173cd72-ba63-4ea0-91f8-fbbc622e2f48,IMPROVED PERFORMANCE FEATURES,entity,TECHNIQUE,1
3429b43d-700f-4408-9370-f196fd05bdad,"MODULAR, REUSABLE ARCHITECTURE",entity,FRAMEWORK,1
8c7b20c2-ccaa-44fe-bf1f-37ac4bdbe38c,COMPREHENSIVE WORKFLOWS,entity,FRAMEWORK,1
f325f4d3-f81c-4398-a6f3-afe99678f4d8,NEMO COLLECTIONS,entity,DATASET,1
ffa612f1-50ea-4053-90cb-3ad1fb0984c1,STABLE DIFFUSION,entity,MODEL,1
40fd769d-30fd-41d8-9df0-31bcc6fdbea6,NEMOTRON-3 8B FAMILY,entity,MODEL,1
eb7d23bf-a4ba-43b5-8f99-7ba048c84852,NVIDIA,entity,ORGANIZATION,1
a15ebfc7-de42-4b65-8ba8-7793b4942243,RIVA NMT,entity,MODEL,1
80294d9d-82c2-4ac1-aff5-35197c42e1cb,GEMINI,entity,MODEL,1
fd913f1b-dca3-4a6b-9b2a-dd3241e74d38,VISION LANGUAGE MODELS,entity,MODEL,1
e85742e5-1583-4163-b821-798429fca10c,MULTIMODAL AI,entity,TECHNIQUE,1
d3e0e5fe-bba0-4ebc-ba48-ff186430d296,CONTRASTIVE LEARNING,entity,TECHNIQUE,1
87eb2f98-b341-4032-8fce-635abbd0042d,DATA ENGINEERING,entity,DOMAIN,1
84e69e35-f65b-4725-881f-595942eb22cc,REINFORCEMENT LEARNING WITH HUMAN FEEDBACK,entity,TECHNIQUE,1
dcf1d2de-8c6b-48a2-8c30-6d1755bd653f,CUSTOMISED MODELS,entity,MODEL,1
9f31a823-291a-4942-8896-ea9492e00dd7,INFERENCE,entity,EVENT,1
a82ccb15-9979-4cf4-be2e-fba6ae06dbe9,GUARDRAILS,entity,FRAMEWORK,1
a712a753-38ee-4768-8a02-be828b324bdc,TASK-SPECIFIC DATASETS,entity,DATASET,1
184892c3-ea68-4d74-839c-5c180b5637b0,CLIP,entity,MODEL,1
e4d42471-fc39-488e-98d1-12704967f6e9,MULTIMODAL LARGE LANGUAGE MODEL,entity,MODEL,1
bd010c77-5841-4dd4-ad09-6e062bdf58ae,LLM-ADAPTERS,entity,TECHNIQUE,1
b4982a3e-54f8-4a61-9d0e-efeef8d83c13,IA³,entity,TECHNIQUE,1
456f3f27-5f56-49cb-89ed-7bbdde1f7cc1,DYLORA,entity,TECHNIQUE,1
bb51b330-90da-4fab-8fbb-ff014f1ac182,EFFICIENT ATTENTION SKIPPING,entity,TECHNIQUE,1
f6c84bba-1337-402a-a762-5c725a30c0ee,MEMVP,entity,TECHNIQUE,1
3bd2a9d6-c144-4ae9-84e0-e8609bf2147d,LOMO,entity,TECHNIQUE,1
d4934302-3036-4a77-be74-05693eadffe4,MEZO,entity,TECHNIQUE,1
7c6d6459-c7f9-43a0-a6a5-0c1c0ee66f6e,MEDVQA,entity,DOMAIN,1
eff52168-8089-400f-8fce-ac3d2f031d6f,VQA,entity,EVENT,1
96c8f8d7-9b8d-42ab-a32b-5505d5a65ea5,VISION TRANSFORMER,entity,MODEL,1
5222c5f2-cc6b-4e13-9d60-2bf9c99d510d,LLAMA2-CHAT(7B),entity,MODEL,1
89514506-229a-4caa-8c8a-951d5c4c8d72,VISUAL ENCODER,entity,MODEL,1
fca62d85-fc72-4949-80aa-dfa6c3fac625,TEXT ENCODER,entity,MODEL,1
fda116fe-365a-4102-8116-e10d48f4606e,EMBEDDINGS,entity,EMBEDDING,1
47ce24d6-7f0a-4fd0-bf30-2ab5ad948e7e,CAPTION CONVERSION,entity,TECHNIQUE,1
bdda7ed0-053a-4609-a80b-4480b7f5f45b,ZERO-SHOT PREDICTION,entity,TECHNIQUE,1
c799aa30-87f6-4ade-b395-375e3d67ef2b,PROJECTION LAYER,entity,MODEL,1
d933170e-010f-4f31-be61-463a58158731,MULTIMODAL PROMPT TEMPLATE,entity,FRAMEWORK,1
63415027-a43b-4f91-929e-121f63b2fa54,MINIGPT-V2,entity,MODEL,1
bbdf55d4-1998-43be-aabe-b83f1865c37e,ROCO MEDICAL IMAGE-CAPTION DATASET,entity,DATASET,1
924ff88e-738a-4c3b-aa1c-404d1f6c7b0f,MED-VQA,entity,DATASET,1
6262d66e-3285-470d-a11d-8029d022bdac,AUDIO OR SPEECH LLMS,entity,MODEL,1
5e59ee0d-97c9-4043-b210-1a8bcf189afd,HUBERT,entity,TECHNIQUE,1
a94c5dc2-2a66-46e5-adf3-5bdddc608f22,WAV2VEC,entity,TECHNIQUE,1
ea735cf8-c3e9-40e1-bbdc-8c033470d323,AUDIOMODEL,entity,MODEL,1
5a7e914e-243c-4809-9c85-182d26c0cf29,DALL-E,entity,MODEL,1
